,trip_id,start_stop_id,arrival_time,arrival_hour,arrival_minute,stop_sequence_x,stop_lat,stop_lon,route_id,direction_id,speed_kmh,segment_max_speed_kmh,runtime_sec,end_stop_id,distance_m,next_lat,next_lon,congestion_level
6176,227030-227-003-5228.2.27:100400-47-63_B119FA9D-11D5-4055-8757-AFF20135900C,3206,1900-01-01 10:24:30.000000000,10,24,16,51.022687,7.062446,300227,1,25.0,25.0,120.0,3261,842.341838635517,51.019641,7.073137,2
5691,211034-211-003-3139.2.23:092900-47-63_2C3B6A37-0963-4C3F-8F29-AFF201359264,3167,1900-01-01 10:24:36.000000000,10,24,44,51.061789,6.959764,300211,0,28.0,28.0,60.0,3166,471.049827045535,51.065589,6.951169,2
14965,723031-23-063-5228.2.25:102300-22-63_F1FF115F-2540-44BB-A201-AFF20145F5B4,1289,1900-01-01 10:24:36.000000000,10,24,2,51.033744,6.988695,6300023,0,35.0,38.0,396.0,3161,3817.11188364734,51.050331,6.953865,1
8851,407-132-001-9.2.22:094400-30-265_3A0CE2C1-FC9D-4E7E-AF61-B07701298BE0,99,1900-01-01 10:24:38.538571384,10,24,25,50.872141,6.946797,100132,1,36.0,36.0,180.0,85,1796.79461748236,50.862917,6.927946,1
9160,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3362,1900-01-01 10:24:42.352941177,10,24,23,51.056,7.234382,1100427,1,42.0,42.0,60.0,3361,694.641083044365,51.063552,7.239433,0
11746,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,1125,1900-01-01 10:24:45.238095238,10,24,30,50.74531,7.132166,600603,1,17.0,17.0,60.0,1128,281.422306660262,50.746895,7.132828,3
13217,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1524,1900-01-01 10:24:49.655172413,10,24,21,50.757427,7.128618,600640,0,19.7,29.0,97.2413793103448,1525,483.271020632718,50.752221,7.126863,2
14985,723031-23-063-5228.2.25:102300-22-63_F1FF115F-2540-44BB-A201-AFF20145F5B4,1289,1900-01-01 10:25:00.000000000,10,25,2,51.033744,6.988695,6300023,1,6.0,18.0,180.0,5228,292.906972454121,51.050331,6.953865,4
589,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3661,1900-01-01 10:25:00.000000000,10,25,29,51.036897,7.428476,1100307,0,18.0,33.0,60.0,3660,546.850357816078,51.036218,7.424477,3
447,1002-267-014-5208.2.26:100400-11-1_A3870A33-BB08-4F7E-A70D-AFCD00EC57E7,3229,1900-01-01 10:25:00.000000000,10,25,5,51.081879,7.168096,1400267,0,39.0,39.0,300.0,9054,3272.34824792264,51.087469,7.179841,1
620,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3917,1900-01-01 10:25:00.000000000,10,25,26,51.041437,7.426933,1100307,1,26.0,26.0,60.0,3652,427.590564139864,51.041437,7.426933,2
11967,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,1210,1900-01-01 10:25:00.793650793,10,25,24,50.726894,7.075778,600606,1,9.0,24.2752987344503,60.0,1211,156.451211351737,50.726251,7.074361,4
4680,2008-855-012-1489.2.21:093900-29-153_45FA2226-82EA-4FC3-9125-B05400EB6B2F,1712,1900-01-01 10:25:06.000000000,10,25,27,50.689806,7.168713,1200855,1,17.0,17.0,60.0,1117,287.691729713698,50.6914,7.171144,3
4647,2008-855-012-1489.2.21:093900-29-153_45FA2226-82EA-4FC3-9125-B05400EB6B2F,9477,1900-01-01 10:25:08.872180451,10,25,23,50.683699,7.158302,1200855,0,8.0,15.0,120.0,1604,253.198235482536,50.685113,7.15804,4
11935,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,1341,1900-01-01 10:25:22.222222222,10,25,35,50.716472,7.042547,600606,0,12.2,18.0,98.5714285714286,1344,298.475355708893,50.71486,7.038744,4
13248,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1523,1900-01-01 10:25:24.000000000,10,25,22,50.752221,7.126863,600640,1,15.0,15.0,60.0,1511,254.290904239649,50.751851,7.123269,4
8821,407-132-001-9.2.22:094400-30-265_3A0CE2C1-FC9D-4E7E-AF61-B07701298BE0,97,1900-01-01 10:25:25.591358543,10,25,23,50.873865,6.954802,100132,0,23.1,24.2752987344503,56.7567567567568,884,380.628366403391,50.874383,6.950849,2
5692,211034-211-003-3139.2.23:092900-47-63_2C3B6A37-0963-4C3F-8F29-AFF201359264,3169,1900-01-01 10:25:36.000000000,10,25,46,51.065589,6.951169,300211,0,24.0,24.0,60.0,3168,405.415830976054,51.068945,6.947471,2
4979,2019-16-001-343.1.12:095700-23-265_E0D3979F-948C-4707-A42A-B07701299B1C,17,1900-01-01 10:25:37.687500000,10,25,16,50.9224,6.965481,100016,1,34.0,34.0,120.0,65,1148.5779803255,50.914084,6.972078,1
9161,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3365,1900-01-01 10:25:42.352941177,10,25,24,51.063552,7.239433,1100427,1,60.0,60.0,60.0,3362,997.576297713899,51.068088,7.244805,0
11747,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,1126,1900-01-01 10:25:45.238095238,10,25,31,50.746895,7.132828,600603,1,18.3,24.2752987344503,38.5714285714286,1125,249.856723755355,50.747207,7.135825,3
621,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3917,1900-01-01 10:26:00.000000000,10,26,28,51.041437,7.426933,1100307,1,26.0,26.0,60.0,3652,427.590564139864,51.036897,7.428476,2
590,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3660,1900-01-01 10:26:00.000000000,10,26,30,51.036218,7.424477,1100307,0,19.0,19.0,60.0,3659,313.478230557151,51.034768,7.420997,3
11968,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,1211,1900-01-01 10:26:00.793650793,10,26,25,50.726251,7.074361,600606,1,16.1,21.0,86.6666666666667,1212,347.141802749015,50.725425,7.070348,3
4681,2008-855-012-1489.2.21:093900-29-153_45FA2226-82EA-4FC3-9125-B05400EB6B2F,1117,1900-01-01 10:26:06.000000000,10,26,28,50.6914,7.171144,1200855,1,8.0,8.0,60.0,1728,129.90123637694,50.6914,7.171144,4
9119,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3368,1900-01-01 10:26:07.402406417,10,26,27,51.073269,7.265434,1100427,0,32.0,32.0,60.0,3369,530.123290078714,51.075847,7.271383,1
4957,2019-16-001-343.1.12:095700-23-265_E0D3979F-948C-4707-A42A-B07701299B1C,65,1900-01-01 10:26:12.282051282,10,26,17,50.914084,6.972078,100016,0,25.2,34.0,168.196721311475,17,1148.5779803255,50.906935,6.977758,2
6127,227030-227-003-5228.2.27:100400-47-63_B119FA9D-11D5-4055-8757-AFF20135900C,3125,1900-01-01 10:26:15.000000000,10,26,13,51.022454,7.045394,300227,0,14.0,14.0,60.0,7076,229.299087388845,51.02218,7.050947,4
11708,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,1500,1900-01-01 10:26:17.142857142,10,26,24,50.739231,7.117442,600603,0,16.8,24.2752987344503,40.0,1501,223.478076551668,50.739373,7.120462,3
8822,407-132-001-9.2.22:094400-30-265_3A0CE2C1-FC9D-4E7E-AF61-B07701298BE0,98,1900-01-01 10:26:22.348115300,10,26,24,50.874383,6.950849,100132,0,19.0,19.0,60.0,97,312.245606954637,50.872141,6.946797,3
11748,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,1127,1900-01-01 10:26:23.809523809,10,26,32,50.747207,7.135825,600603,1,13.0,13.0,60.0,1126,218.152968027892,50.747319,7.138151,4
13249,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1511,1900-01-01 10:26:24.000000000,10,26,23,50.751851,7.123269,600640,1,25.0,25.0,60.0,1510,411.531435835675,50.751187,7.117528,2
13218,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1523,1900-01-01 10:26:26.896551723,10,26,22,50.752221,7.126863,600640,0,27.2,39.0,97.2413793103448,1524,658.141640187278,50.751851,7.123269,2
6177,227030-227-003-5228.2.27:100400-47-63_B119FA9D-11D5-4055-8757-AFF20135900C,3261,1900-01-01 10:26:30.000000000,10,26,17,51.019641,7.073137,300227,1,22.0,22.0,120.0,3262,731.60167240304,51.016091,7.080779,2
5693,211034-211-003-3139.2.23:092900-47-63_2C3B6A37-0963-4C3F-8F29-AFF201359264,3170,1900-01-01 10:26:36.000000000,10,26,47,51.068945,6.947471,300211,0,31.0,31.0,60.0,3169,508.352520815983,51.068945,6.947471,1
9162,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3366,1900-01-01 10:26:42.352941177,10,26,25,51.068088,7.244805,1100427,1,19.0,38.0,120.0,3365,634.802816935897,51.070734,7.257945,2
4517,2007-260-016-6622.2.21:095800-54-134_06EC3E15-F3E1-44B5-AC8B-B0670116613C,3537,1900-01-01 10:26:45.714285714,10,26,16,51.140804,7.213795,1600260,0,15.0,15.0,120.0,3534,515.13866222714,51.136894,7.210292,4
11709,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,1501,1900-01-01 10:26:57.142857142,10,26,25,50.739373,7.120462,600603,0,15.0,15.0,60.0,8635,253.742827523679,50.740926,7.125373,4
622,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3661,1900-01-01 10:27:00.000000000,10,27,29,51.036897,7.428476,1100307,1,34.0,34.0,60.0,3917,571.132775509733,51.036897,7.428476,1
591,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3659,1900-01-01 10:27:00.000000000,10,27,31,51.034768,7.420997,1100307,0,20.0,20.0,180.0,3658,1018.17717579936,51.034838,7.411504,3
11936,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,1340,1900-01-01 10:27:00.793650793,10,27,36,50.71486,7.038744,600606,0,11.0,21.0,120.0,1341,356.032365539682,50.711785,7.035845,4
9121,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3370,1900-01-01 10:27:07.402406417,10,27,29,51.07749,7.278192,1100427,0,31.0,31.0,60.0,3371,523.726906874853,51.078473,7.285311,1
9120,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3369,1900-01-01 10:27:07.402406417,10,27,28,51.075847,7.271383,1100427,0,24.3,24.2752987344503,0.0,3370,517.76581408611,51.07749,7.278192,2
4648,2008-855-012-1489.2.21:093900-29-153_45FA2226-82EA-4FC3-9125-B05400EB6B2F,7184,1900-01-01 10:27:08.872180451,10,27,24,50.685113,7.15804,1200855,0,12.0,25.0,120.0,9477,408.75816346162,50.687185,7.16211,4
6128,227030-227-003-5228.2.27:100400-47-63_B119FA9D-11D5-4055-8757-AFF20135900C,3124,1900-01-01 10:27:15.000000000,10,27,14,51.02218,7.050947,300227,0,23.0,23.0,60.0,3125,391.576202372552,51.024032,7.05582,2
8823,407-132-001-9.2.22:094400-30-265_3A0CE2C1-FC9D-4E7E-AF61-B07701298BE0,99,1900-01-01 10:27:22.348115300,10,27,25,50.872141,6.946797,100132,0,25.0,25.0,60.0,98,413.518614286731,50.862917,6.927946,2
11749,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,1045,1900-01-01 10:27:23.809523809,10,27,33,50.747319,7.138151,600603,1,11.0,24.2752987344503,60.0,1127,179.362403239305,50.745117,7.140861,4
13250,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1510,1900-01-01 10:27:24.000000000,10,27,24,50.751187,7.117528,600640,1,15.0,29.0,120.0,1514,489.658098736095,50.748079,7.117284,3
11969,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,1212,1900-01-01 10:27:27.460317460,10,27,26,50.725425,7.070348,600606,1,23.0,23.0,60.0,1213,385.618341944846,50.723469,7.06597,2
4980,2019-16-001-343.1.12:095700-23-265_E0D3979F-948C-4707-A42A-B07701299B1C,65,1900-01-01 10:27:37.687500000,10,27,17,50.914084,6.972078,100016,1,27.0,27.0,120.0,76,892.775380081896,50.906935,6.977758,2
8852,407-132-001-9.2.22:094400-30-265_3A0CE2C1-FC9D-4E7E-AF61-B07701298BE0,85,1900-01-01 10:27:38.538571384,10,27,26,50.862917,6.927946,100132,1,20.0,20.0,60.0,86,336.042833239846,50.860327,6.927014,3
11710,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,1502,1900-01-01 10:27:57.142857142,10,27,27,50.740926,7.125373,600603,0,15.0,19.0,160.0,1540,632.201204250549,50.740222,7.123798,3
623,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3661,1900-01-01 10:28:00.000000000,10,28,29,51.036897,7.428476,1100307,1,23.0,23.0,60.0,4146,379.535363044955,51.036218,7.424477,2
4570,2007-260-016-6622.2.21:095800-54-134_06EC3E15-F3E1-44B5-AC8B-B0670116613C,3534,1900-01-01 10:28:00.000000000,10,28,17,51.136894,7.210292,1600260,1,10.0,20.0,120.0,3535,325.032798990597,51.134262,7.204922,4
14986,723031-23-063-5228.2.25:102300-22-63_F1FF115F-2540-44BB-A201-AFF20145F5B4,3161,1900-01-01 10:28:00.000000000,10,28,3,51.050331,6.953865,6300023,1,35.0,38.0,396.0,1289,3817.11188364735,51.050777,6.949938,1
13219,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1511,1900-01-01 10:28:04.137931033,10,28,23,50.751851,7.123269,600640,0,15.0,15.0,60.0,1523,254.290904239649,50.751187,7.117528,4
9123,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,5101,1900-01-01 10:28:07.402406417,10,28,31,51.078081,7.29392,1100427,0,42.0,42.0,60.0,3396,693.931721359071,51.079612,7.303324,0
9122,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3371,1900-01-01 10:28:07.402406417,10,28,30,51.078473,7.285311,1100427,0,24.3,37.0,0.0,5101,619.915455113808,51.078081,7.29392,2
6129,227030-227-003-5228.2.27:100400-47-63_B119FA9D-11D5-4055-8757-AFF20135900C,3123,1900-01-01 10:28:15.000000000,10,28,15,51.024032,7.05582,300227,0,24.0,24.0,60.0,3124,399.857814792689,51.019641,7.073137,2
8824,407-132-001-9.2.22:094400-30-265_3A0CE2C1-FC9D-4E7E-AF61-B07701298BE0,85,1900-01-01 10:28:22.348115300,10,28,26,50.862917,6.927946,100132,0,28.0,36.0,233.571428571429,99,1796.79461748236,50.860327,6.927014,2
11750,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,7725,1900-01-01 10:28:23.809523809,10,28,34,50.745117,7.140861,600603,1,23.0,23.0,60.0,1045,382.534255764905,50.74572,7.143553,2
11970,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,1213,1900-01-01 10:28:27.460317460,10,28,27,50.723469,7.06597,600606,1,15.6,24.0,102.222222222222,9038,393.633326943084,50.722733,7.062909,3
6178,227030-227-003-5228.2.27:100400-47-63_B119FA9D-11D5-4055-8757-AFF20135900C,3262,1900-01-01 10:28:30.000000000,10,28,18,51.016091,7.080779,300227,1,12.0,23.0,120.0,3263,383.621726878964,51.012933,7.080135,4
8853,407-132-001-9.2.22:094400-30-265_3A0CE2C1-FC9D-4E7E-AF61-B07701298BE0,86,1900-01-01 10:28:38.538571384,10,28,27,50.860327,6.927014,100132,1,8.3,15.0,117.169811320755,87,251.781743302135,50.85902,6.92855,4
9163,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3367,1900-01-01 10:28:42.352941177,10,28,26,51.070734,7.257945,1100427,1,58.0,58.0,60.0,3366,967.260728809699,51.073269,7.265434,0
4518,2007-260-016-6622.2.21:095800-54-134_06EC3E15-F3E1-44B5-AC8B-B0670116613C,3534,1900-01-01 10:28:45.714285714,10,28,17,51.136894,7.210292,1600260,0,29.0,29.0,60.0,9363,475.820284110485,51.134262,7.204922,2
624,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3660,1900-01-01 10:29:00.000000000,10,29,30,51.036218,7.424477,1100307,1,16.0,16.0,120.0,3661,546.850357816078,51.034768,7.420997,3
457,1002-267-014-5208.2.26:100400-11-1_A3870A33-BB08-4F7E-A70D-AFCD00EC57E7,3229,1900-01-01 10:29:00.000000000,10,29,5,51.081879,7.168096,1400267,1,37.0,37.0,120.0,5821,1217.17644456127,51.087469,7.179841,1
4958,2019-16-001-343.1.12:095700-23-265_E0D3979F-948C-4707-A42A-B07701299B1C,76,1900-01-01 10:29:00.478772593,10,29,18,50.906935,6.977758,100016,0,54.0,54.0,60.0,65,892.775380081896,50.900623,6.984463,0
11937,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,1353,1900-01-01 10:29:00.793650793,10,29,37,50.711785,7.035845,600606,0,20.0,29.0,98.5714285714286,1340,487.181467868606,50.710959,7.030687,2
13220,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1510,1900-01-01 10:29:04.137931033,10,29,24,50.751187,7.117528,600640,0,12.0,12.0,120.0,1511,411.531435835617,50.748079,7.117284,4
9124,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3396,1900-01-01 10:29:07.402406417,10,29,32,51.079612,7.303324,1100427,0,62.0,62.0,60.0,3397,1039.37173093909,51.088168,7.306776,0
4649,2008-855-012-1489.2.21:093900-29-153_45FA2226-82EA-4FC3-9125-B05400EB6B2F,1710,1900-01-01 10:29:08.872180451,10,29,25,50.687185,7.16211,1200855,0,15.5,23.0,101.052631578947,7184,389.973230963543,50.689099,7.166644,3
6130,227030-227-003-5228.2.27:100400-47-63_B119FA9D-11D5-4055-8757-AFF20135900C,3261,1900-01-01 10:29:15.000000000,10,29,17,51.019641,7.073137,300227,0,30.5,41.0,165.0,3123,1367.75702780808,51.016091,7.080779,1
11752,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,2305,1900-01-01 10:29:23.809523809,10,29,36,50.748011,7.150141,600603,1,22.1,33.0,98.5714285714286,2310,544.198399438947,50.750453,7.153177,2
11751,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,2310,1900-01-01 10:29:23.809523809,10,29,35,50.74572,7.143553,600603,1,24.3,24.2752987344503,0.0,7725,203.466533724574,50.748011,7.150141,2
13251,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1514,1900-01-01 10:29:24.000000000,10,29,25,50.748079,7.117284,600640,1,14.0,20.0,96.0,1958,325.883626020594,50.745479,7.116499,4
4981,2019-16-001-343.1.12:095700-23-265_E0D3979F-948C-4707-A42A-B07701299B1C,76,1900-01-01 10:29:37.687500000,10,29,18,50.906935,6.977758,100016,1,51.0,51.0,60.0,897,849.391552202788,50.900623,6.984463,0
9164,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3368,1900-01-01 10:29:42.352941177,10,29,27,51.073269,7.265434,1100427,1,24.3,37.0,0.0,3367,619.351103531631,51.075847,7.271383,2
9165,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3369,1900-01-01 10:29:42.352941177,10,29,28,51.075847,7.271383,1100427,1,32.0,32.0,60.0,3368,530.123290078714,51.07749,7.278192,1
4519,2007-260-016-6622.2.21:095800-54-134_06EC3E15-F3E1-44B5-AC8B-B0670116613C,9363,1900-01-01 10:29:45.714285714,10,29,18,51.134262,7.204922,1600260,0,15.0,30.0,120.0,3533,497.775788879822,51.130471,7.201166,3
4571,2007-260-016-6622.2.21:095800-54-134_06EC3E15-F3E1-44B5-AC8B-B0670116613C,9363,1900-01-01 10:30:00.000000000,10,30,18,51.134262,7.204922,1600260,1,29.0,29.0,60.0,3534,477.255442954166,51.130471,7.201166,2
448,1002-267-014-5208.2.26:100400-11-1_A3870A33-BB08-4F7E-A70D-AFCD00EC57E7,5821,1900-01-01 10:30:00.000000000,10,30,6,51.087469,7.179841,1400267,0,37.0,37.0,120.0,3229,1217.17644456127,51.092412,7.187932,1
592,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3658,1900-01-01 10:30:00.000000000,10,30,32,51.034838,7.411504,1100307,0,30.0,30.0,60.0,3657,502.730754505461,51.032353,7.405897,2
4959,2019-16-001-343.1.12:095700-23-265_E0D3979F-948C-4707-A42A-B07701299B1C,897,1900-01-01 10:30:00.478772593,10,30,19,50.900623,6.984463,100016,0,25.0,25.0,120.0,76,849.391552202788,50.890903,6.990057,2
9125,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3397,1900-01-01 10:30:07.402406417,10,30,33,51.088168,7.306776,1100427,0,44.0,44.0,60.0,3398,740.267087115265,51.096156,7.32379,0
11971,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,9038,1900-01-01 10:30:09.682539682,10,30,28,50.722733,7.062909,600606,1,19.2,24.2752987344503,57.7777777777778,1322,324.17131009704,50.720069,7.064264,3
6179,227030-227-003-5228.2.27:100400-47-63_B119FA9D-11D5-4055-8757-AFF20135900C,3263,1900-01-01 10:30:30.000000000,10,30,19,51.012933,7.080135,300227,1,29.0,29.0,60.0,3264,482.014197809157,51.009366,7.083871,2
8854,407-132-001-9.2.22:094400-30-265_3A0CE2C1-FC9D-4E7E-AF61-B07701298BE0,87,1900-01-01 10:30:35.708382705,10,30,28,50.85902,6.92855,100132,1,21.0,21.0,60.0,918,351.482717358762,50.855863,6.9287,2
11711,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,8635,1900-01-01 10:30:37.142857142,10,30,26,50.740222,7.123798,600603,0,16.4,24.2752987344503,28.8888888888889,1502,135.992712379457,50.740942,7.131111,3
4982,2019-16-001-343.1.12:095700-23-265_E0D3979F-948C-4707-A42A-B07701299B1C,897,1900-01-01 10:30:37.687500000,10,30,19,50.900623,6.984463,100016,1,35.0,35.0,120.0,106,1150.05220647246,50.890903,6.990057,1
11938,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,1351,1900-01-01 10:30:39.365079364,10,30,39,50.710959,7.030687,600606,0,16.0,16.0,60.0,1350,258.707457665381,50.710546,7.035633,3
9167,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3371,1900-01-01 10:30:42.352941177,10,30,30,51.078473,7.285311,1100427,1,31.0,31.0,60.0,3370,523.726906874853,51.078081,7.29392,1
9166,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3370,1900-01-01 10:30:42.352941177,10,30,29,51.07749,7.278192,1100427,1,24.3,31.0,0.0,3369,517.76581408611,51.078473,7.285311,2
4650,2008-855-012-1489.2.21:093900-29-153_45FA2226-82EA-4FC3-9125-B05400EB6B2F,1711,1900-01-01 10:30:49.924812030,10,30,26,50.689099,7.166644,1200855,0,23.0,23.0,60.0,1710,385.63496810148,50.689806,7.168713,2
458,1002-267-014-5208.2.26:100400-11-1_A3870A33-BB08-4F7E-A70D-AFCD00EC57E7,5821,1900-01-01 10:31:00.000000000,10,31,6,51.087469,7.179841,1400267,1,26.0,26.0,120.0,3231,850.582962503404,51.092412,7.187932,2
13252,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1958,1900-01-01 10:31:00.000000000,10,31,26,50.745479,7.116499,600640,1,15.0,15.0,60.0,1513,254.245773719666,50.743243,7.117211,4
593,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3657,1900-01-01 10:31:00.000000000,10,31,33,51.032353,7.405897,1100307,0,32.0,32.0,60.0,3656,523.472990786509,51.029685,7.399714,1
4572,2007-260-016-6622.2.21:095800-54-134_06EC3E15-F3E1-44B5-AC8B-B0670116613C,3533,1900-01-01 10:31:00.000000000,10,31,19,51.130471,7.201166,1600260,1,7.0,30.0,240.0,9363,498.968637289802,51.12754,7.197719,4
625,1003-307-011-3883.2.33:094500-37-175_B006F1AD-C016-4FA3-9DC4-B05300F54893,3659,1900-01-01 10:31:00.000000000,10,31,31,51.034768,7.420997,1100307,1,19.0,19.0,60.0,3660,313.478230557151,51.034838,7.411504,3
11753,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,2304,1900-01-01 10:31:02.380952380,10,31,37,50.750453,7.153177,600603,1,31.0,31.0,60.0,2535,522.715015202325,50.750453,7.153177,1
13221,6400638-640-006-1811.2.25:095600-33-1_E9B9AB5F-8E12-4ED3-8E66-AF4700977E08,1514,1900-01-01 10:31:04.137931033,10,31,25,50.748079,7.117284,600640,0,29.0,29.0,60.0,1510,489.658098736153,50.745479,7.116499,2
11712,6030361-603-006-1386.2.21:095100-37-1_C299FF4D-CDA1-434C-B79C-AF4700977F34,1540,1900-01-01 10:31:06.031746031,10,31,28,50.740942,7.131111,600603,0,16.3,22.0,91.1111111111111,1128,367.749828232801,50.742942,7.133525,3
9126,427025-427-011-5208.2.23:095200-50-63_0CA7E44F-5C4F-4BB7-AE16-AF6F01366FDF,3399,1900-01-01 10:31:07.402406417,10,31,35,51.096156,7.32379,1100427,0,111.0,111.0,60.0,3401,1856.4182840412,51.08999,7.325298,0
11972,6060394-606-006-1584.2.24:095000-44-1_3E314225-5E1B-45D8-BA27-AF4700977CDB,1322,1900-01-01 10:31:07.460317460,10,31,29,50.720069,7.064264,600606,1,19.0,19.0,60.0,1321,318.960278856787,50.717934,7.062715,3
14966,723031-23-063-5228.2.25:102300-22-63_F1FF115F-2540-44BB-A201-AFF20145F5B4,3161,1900-01-01 10:31:12.000000000,10,31,3,51.050331,6.953865,6300023,0,17.0,17.0,60.0,3163,287.748013162591,51.050777,6.949938,3
